region_id,tree_index,leaf_id,leaf_region_id,conditions,description,lower_bounds,upper_bounds,class_counts,class_distribution,support,coverage,dominant_class,dominant_class_index,dominant_probability,target_class,target_class_index,target_probability,prior_probability,lift,entropy,js_divergence,score
11,28,18,tree_28_leaf_18,"('cat__who_woman <= 0.500000', 'cat__embark_town_Cherbourg <= 0.500000', 'bool__adult_male_1 > 0.500000', 'cat__class_Third <= 0.500000', 'num__pclass > -0.967736', 'num__age <= 0.394887')",cat__who_woman <= 0.500000 AND cat__embark_town_Cherbourg <= 0.500000 AND bool__adult_male_1 > 0.500000 AND cat__class_Third <= 0.500000 AND num__pclass > -0.967736 AND num__age <= 0.394887,"{'bool__adult_male_1': 0.5, 'num__pclass': -0.9677358716726303}","{'cat__who_woman': 0.5, 'cat__embark_town_Cherbourg': 0.5, 'cat__class_Third': 0.5, 'num__age': 0.3948865681886673}",[54.  5.],[0.91525424 0.08474576],59,0.06621773288439955,0,0,0.9152542372881356,0,0,0.9152542372881356,0.6161616161616161,1.485412614615171,0.4186843105268563,0.09572253454873723,0.36997077196383854
46,35,80,tree_35_leaf_80,"('bool__adult_male_0 > 0.500000', 'cat__class_Second > 0.500000', 'num__age <= 2.047158', 'num__fare <= -0.122403', 'bool__alone_1 > 0.500000', 'cat__embarked_S > 0.500000')",bool__adult_male_0 > 0.500000 AND cat__class_Second > 0.500000 AND num__age <= 2.047158 AND num__fare <= -0.122403 AND bool__alone_1 > 0.500000 AND cat__embarked_S > 0.500000,"{'bool__adult_male_0': 0.5, 'cat__class_Second': 0.5, 'bool__alone_1': 0.5, 'cat__embarked_S': 0.5}","{'num__age': 2.047158181667328, 'num__fare': -0.12240295112133026}",[ 2. 24.],[0.07692308 0.92307692],26,0.029180695847362513,1,1,0.9230769230769231,1,1,0.9230769230769231,0.3838383838383838,2.404858299595142,0.39124356362925566,0.25496637922968624,0.357302784215561
47,8,41,tree_8_leaf_41,"('bool__adult_male_0 > 0.500000', 'num__fare <= 0.322070', 'cat__sex_male <= 0.500000', 'cat__class_Second <= 0.500000', 'cat__embarked_S <= 0.500000', 'num__age <= 0.029850')",bool__adult_male_0 > 0.500000 AND num__fare <= 0.322070 AND cat__sex_male <= 0.500000 AND cat__class_Second <= 0.500000 AND cat__embarked_S <= 0.500000 AND num__age <= 0.029850,{'bool__adult_male_0': 0.5},"{'num__fare': 0.32207027077674866, 'cat__sex_male': 0.5, 'cat__class_Second': 0.5, 'cat__embarked_S': 0.5, 'num__age': 0.029849823564291}",[13. 39.],[0.25 0.75],52,0.058361391694725026,1,1,0.75,1,1,0.75,0.3838383838383838,1.9539473684210527,0.8112781244591328,0.10104684075559152,0.35628217520944583
48,4,9,tree_4_leaf_9,"('bool__adult_male_1 <= 0.500000', 'num__sibsp <= 2.701140', 'num__parch <= 3.870889', 'num__fare <= -0.131001', 'cat__class_Third > 0.500000', 'cat__embarked_S <= 0.500000')",bool__adult_male_1 <= 0.500000 AND num__sibsp <= 2.701140 AND num__parch <= 3.870889 AND num__fare <= -0.131001 AND cat__class_Third > 0.500000 AND cat__embarked_S <= 0.500000,{'cat__class_Third': 0.5},"{'bool__adult_male_1': 0.5, 'num__sibsp': 2.7011396884918213, 'num__parch': 3.870888590812683, 'num__fare': -0.13100146502256393, 'cat__embarked_S': 0.5}",[18. 41.],[0.30508475 0.69491525],59,0.06621773288439955,1,1,0.6949152542372882,1,1,0.6949152542372882,0.3838383838383838,1.8104371097234615,0.887417927068569,0.0714585543276642,0.3319525952040914
49,30,53,tree_30_leaf_53,"('bool__adult_male_0 > 0.500000', 'cat__class_Third <= 0.500000', 'bool__alone_1 > 0.500000', 'cat__embark_town_Cherbourg <= 0.500000', 'cat__class_Second <= 0.500000')",bool__adult_male_0 > 0.500000 AND cat__class_Third <= 0.500000 AND bool__alone_1 > 0.500000 AND cat__embark_town_Cherbourg <= 0.500000 AND cat__class_Second <= 0.500000,"{'bool__adult_male_0': 0.5, 'bool__alone_1': 0.5}","{'cat__class_Third': 0.5, 'cat__embark_town_Cherbourg': 0.5, 'cat__class_Second': 0.5}",[ 0. 16.],[0. 1.],16,0.017957351290684626,1,1,1.0,1,1,1.0,0.3838383838383838,2.605263157894737,-0.0,0.41059169461184564,0.31912350753708896
50,16,78,tree_16_leaf_78,"('bool__adult_male_0 > 0.500000', 'num__fare > 0.322070', 'cat__embark_town_Cherbourg <= 0.500000', 'num__sibsp <= 4.515817', 'cat__deck_B > 0.500000')",bool__adult_male_0 > 0.500000 AND num__fare > 0.322070 AND cat__embark_town_Cherbourg <= 0.500000 AND num__sibsp <= 4.515817 AND cat__deck_B > 0.500000,"{'bool__adult_male_0': 0.5, 'num__fare': 0.32207027077674866, 'cat__deck_B': 0.5}","{'cat__embark_town_Cherbourg': 0.5, 'num__sibsp': 4.515816926956177}",[ 0. 15.],[0. 1.],15,0.016835016835016835,1,1,1.0,1,1,1.0,0.3838383838383838,2.605263157894737,-0.0,0.41059169461184564,0.30899000751861067
51,23,61,tree_23_leaf_61,"('bool__adult_male_0 > 0.500000', 'num__sibsp <= 1.793801', 'cat__class_Third > 0.500000', 'cat__embark_town_Queenstown <= 0.500000', 'num__fare > -0.430464', 'num__parch <= 3.870889')",bool__adult_male_0 > 0.500000 AND num__sibsp <= 1.793801 AND cat__class_Third > 0.500000 AND cat__embark_town_Queenstown <= 0.500000 AND num__fare > -0.430464 AND num__parch <= 3.870889,"{'bool__adult_male_0': 0.5, 'cat__class_Third': 0.5, 'num__fare': -0.43046367168426514}","{'num__sibsp': 1.7938011288642883, 'cat__embark_town_Queenstown': 0.5, 'num__parch': 3.870888590812683}",[22. 33.],[0.4 0.6],55,0.06172839506172839,1,1,0.6,1,1,0.6,0.3838383838383838,1.563157894736842,0.9709505944546686,0.03398232921971231,0.24514214669337236
12,31,53,tree_31_leaf_53,"('cat__class_Third > 0.500000', 'cat__sex_female <= 0.500000', 'cat__who_man <= 0.500000', 'bool__alone_0 > 0.500000', 'cat__embark_town_Cherbourg <= 0.500000', 'num__fare > -0.229117')",cat__class_Third > 0.500000 AND cat__sex_female <= 0.500000 AND cat__who_man <= 0.500000 AND bool__alone_0 > 0.500000 AND cat__embark_town_Cherbourg <= 0.500000 AND num__fare > -0.229117,"{'cat__class_Third': 0.5, 'bool__alone_0': 0.5, 'num__fare': -0.2291167974472046}","{'cat__sex_female': 0.5, 'cat__who_man': 0.5, 'cat__embark_town_Cherbourg': 0.5}",[17.  1.],[0.94444444 0.05555556],18,0.020202020202020204,0,0,0.9444444444444444,0,0,0.9444444444444444,0.6161616161616161,1.5327868852459017,0.3095434291503252,0.12448812688659558,0.21694887243661476
52,3,43,tree_3_leaf_43,"('num__pclass > 0.229006', 'num__age <= -1.833759', 'num__sibsp <= 1.793801', 'cat__embark_town_Cherbourg <= 0.500000', 'cat__deck_C > 0.500000')",num__pclass > 0.229006 AND num__age <= -1.833759 AND num__sibsp <= 1.793801 AND cat__embark_town_Cherbourg <= 0.500000 AND cat__deck_C > 0.500000,"{'num__pclass': 0.22900621592998505, 'cat__deck_C': 0.5}","{'num__age': -1.8337588906288147, 'num__sibsp': 1.7938011288642883, 'cat__embark_town_Cherbourg': 0.5}",[0. 7.],[0. 1.],7,0.007856341189674524,1,1,1.0,1,1,1.0,0.3838383838383838,2.605263157894737,-0.0,0.41059169461184564,0.21108035961444593
13,36,55,tree_36_leaf_55,"('cat__sex_male > 0.500000', 'bool__adult_male_1 > 0.500000', 'cat__class_Second <= 0.500000', 'cat__embark_town_Southampton > 0.500000', 'num__pclass <= -0.369365', 'bool__alone_0 <= 0.500000')",cat__sex_male > 0.500000 AND bool__adult_male_1 > 0.500000 AND cat__class_Second <= 0.500000 AND cat__embark_town_Southampton > 0.500000 AND num__pclass <= -0.369365 AND bool__alone_0 <= 0.500000,"{'cat__sex_male': 0.5, 'bool__adult_male_1': 0.5, 'cat__embark_town_Southampton': 0.5}","{'cat__class_Second': 0.5, 'num__pclass': -0.36936482787132263, 'bool__alone_0': 0.5}",[35. 17.],[0.67307692 0.32692308],52,0.058361391694725026,0,0,0.6730769230769231,0,0,0.6730769230769231,0.6161616161616161,1.0923707440100885,0.9117517586347537,0.0025520874223418505,0.18332836184664553
14,34,71,tree_34_leaf_71,"('bool__adult_male_1 > 0.500000', 'cat__class_First > 0.500000', 'cat__embarked_C <= 0.500000', 'num__age <= 3.507305', 'bool__alone_1 > 0.500000', 'cat__deck_D <= 0.500000')",bool__adult_male_1 > 0.500000 AND cat__class_First > 0.500000 AND cat__embarked_C <= 0.500000 AND num__age <= 3.507305 AND bool__alone_1 > 0.500000 AND cat__deck_D <= 0.500000,"{'bool__adult_male_1': 0.5, 'cat__class_First': 0.5, 'bool__alone_1': 0.5}","{'cat__embarked_C': 0.5, 'num__age': 3.507305145263672, 'cat__deck_D': 0.5}",[32. 15.],[0.68085106 0.31914894],47,0.052749719416386086,0,0,0.6808510638297872,0,0,0.6808510638297872,0.6161616161616161,1.1049877921171958,0.9034535552068337,0.00331422247706915,0.1788956473559111
53,7,64,tree_7_leaf_64,"('bool__adult_male_0 > 0.500000', 'num__sibsp <= 1.793801', 'cat__class_First <= 0.500000', 'cat__class_Second > 0.500000', 'num__fare <= -0.122403', 'cat__sex_female <= 0.500000')",bool__adult_male_0 > 0.500000 AND num__sibsp <= 1.793801 AND cat__class_First <= 0.500000 AND cat__class_Second > 0.500000 AND num__fare <= -0.122403 AND cat__sex_female <= 0.500000,"{'bool__adult_male_0': 0.5, 'cat__class_Second': 0.5}","{'num__sibsp': 1.7938011288642883, 'cat__class_First': 0.5, 'num__fare': -0.12240295112133026, 'cat__sex_female': 0.5}",[0. 5.],[0. 1.],5,0.005611672278338945,1,1,1.0,1,1,1.0,0.3838383838383838,2.605263157894737,-0.0,0.41059169461184564,0.17839546401777434
54,39,25,tree_39_leaf_25,"('cat__sex_male <= 0.500000', 'cat__deck_C > 0.500000', 'cat__class_Third > 0.500000', 'num__fare <= -0.251056', 'num__fare <= -0.333901', 'cat__who_child > 0.500000')",cat__sex_male <= 0.500000 AND cat__deck_C > 0.500000 AND cat__class_Third > 0.500000 AND num__fare <= -0.251056 AND num__fare <= -0.333901 AND cat__who_child > 0.500000,"{'cat__deck_C': 0.5, 'cat__class_Third': 0.5, 'cat__who_child': 0.5}","{'cat__sex_male': 0.5, 'num__fare': -0.33390071988105774}",[3. 9.],[0.25 0.75],12,0.013468013468013467,1,1,0.75,1,1,0.75,0.3838383838383838,1.9539473684210527,0.8112781244591328,0.10104684075559152,0.17115242084984744
15,12,7,tree_12_leaf_7,"('num__pclass <= -0.967736', 'cat__sex_female <= 0.500000', 'cat__who_child <= 0.500000', 'cat__deck_B <= 0.500000', 'num__parch <= 0.146978', 'cat__embarked_S > 0.500000')",num__pclass <= -0.967736 AND cat__sex_female <= 0.500000 AND cat__who_child <= 0.500000 AND cat__deck_B <= 0.500000 AND num__parch <= 0.146978 AND cat__embarked_S > 0.500000,{'cat__embarked_S': 0.5},"{'num__pclass': -0.9677358716726303, 'cat__sex_female': 0.5, 'cat__who_child': 0.5, 'cat__deck_B': 0.5, 'num__parch': 0.14697812497615814}",[38. 22.],[0.63333333 0.36666667],60,0.06734006734006734,0,0,0.6333333333333333,0,0,0.6333333333333333,0.6161616161616161,1.0278688524590165,0.9480782435939055,0.00022683636555622007,0.17086726478924605
16,7,19,tree_7_leaf_19,"('bool__adult_male_0 <= 0.500000', 'cat__embarked_C <= 0.500000', 'cat__class_First > 0.500000', 'bool__alone_0 <= 0.500000', 'cat__deck_E <= 0.500000', 'cat__deck_B <= 0.500000')",bool__adult_male_0 <= 0.500000 AND cat__embarked_C <= 0.500000 AND cat__class_First > 0.500000 AND bool__alone_0 <= 0.500000 AND cat__deck_E <= 0.500000 AND cat__deck_B <= 0.500000,{'cat__class_First': 0.5},"{'bool__adult_male_0': 0.5, 'cat__embarked_C': 0.5, 'bool__alone_0': 0.5, 'cat__deck_E': 0.5, 'cat__deck_B': 0.5}",[26. 11.],[0.7027027 0.2972973],37,0.04152637485970819,0,0,0.7027027027027027,0,0,0.7027027027027027,0.6161616161616161,1.1404519273371734,0.8779620013943912,0.006026101505317821,0.17034784609157896
17,3,81,tree_3_leaf_81,"('num__pclass > 0.229006', 'num__age > -1.833759', 'cat__sex_female > 0.500000', 'num__fare > -0.178277', 'cat__embarked_S > 0.500000', 'num__sibsp <= 0.886463')",num__pclass > 0.229006 AND num__age > -1.833759 AND cat__sex_female > 0.500000 AND num__fare > -0.178277 AND cat__embarked_S > 0.500000 AND num__sibsp <= 0.886463,"{'num__pclass': 0.22900621592998505, 'num__age': -1.8337588906288147, 'cat__sex_female': 0.5, 'num__fare': -0.17827671021223068, 'cat__embarked_S': 0.5}",{'num__sibsp': 0.8864626288414001},[8. 1.],[0.88888889 0.11111111],9,0.010101010101010102,0,0,0.8888888888888888,0,0,0.8888888888888888,0.6161616161616161,1.4426229508196722,0.5032583347756457,0.07526798705443166,0.13656849426224693
55,37,30,tree_37_leaf_30,"('bool__adult_male_1 <= 0.500000', 'num__pclass > 0.229006', 'cat__deck_C > 0.500000', 'cat__embarked_Q <= 0.500000', 'cat__who_child > 0.500000', 'cat__sex_female > 0.500000')",bool__adult_male_1 <= 0.500000 AND num__pclass > 0.229006 AND cat__deck_C > 0.500000 AND cat__embarked_Q <= 0.500000 AND cat__who_child > 0.500000 AND cat__sex_female > 0.500000,"{'num__pclass': 0.22900621592998505, 'cat__deck_C': 0.5, 'cat__who_child': 0.5, 'cat__sex_female': 0.5}","{'bool__adult_male_1': 0.5, 'cat__embarked_Q': 0.5}",[13. 14.],[0.48148148 0.51851852],27,0.030303030303030304,1,1,0.5185185185185185,1,1,0.5185185185185185,0.3838383838383838,1.3508771929824561,0.9990102708804813,0.013252490109546343,0.12942706841108972
18,4,26,tree_4_leaf_26,"('bool__adult_male_1 <= 0.500000', 'num__sibsp > 2.701140', 'cat__who_child > 0.500000', 'cat__embark_town_Southampton > 0.500000', 'num__parch > 1.388282', 'num__fare <= -0.017577')",bool__adult_male_1 <= 0.500000 AND num__sibsp > 2.701140 AND cat__who_child > 0.500000 AND cat__embark_town_Southampton > 0.500000 AND num__parch > 1.388282 AND num__fare <= -0.017577,"{'num__sibsp': 2.7011396884918213, 'cat__who_child': 0.5, 'cat__embark_town_Southampton': 0.5, 'num__parch': 1.3882815837860107}","{'bool__adult_male_1': 0.5, 'num__fare': -0.017576735466718674}",[5. 0.],[1. 0.],5,0.005611672278338945,0,0,1.0,0,0,1.0,0.6161616161616161,1.6229508196721312,-0.0,0.22511508988504766,0.12724543185002066
56,14,7,tree_14_leaf_7,"('bool__adult_male_0 <= 0.500000', 'cat__deck_C <= 0.500000', 'cat__embark_town_Cherbourg <= 0.500000', 'bool__alone_1 <= 0.500000', 'cat__deck_E <= 0.500000', 'num__fare > 0.404161')",bool__adult_male_0 <= 0.500000 AND cat__deck_C <= 0.500000 AND cat__embark_town_Cherbourg <= 0.500000 AND bool__alone_1 <= 0.500000 AND cat__deck_E <= 0.500000 AND num__fare > 0.404161,{'num__fare': 0.40416139364242554},"{'bool__adult_male_0': 0.5, 'cat__deck_C': 0.5, 'cat__embark_town_Cherbourg': 0.5, 'bool__alone_1': 0.5, 'cat__deck_E': 0.5}",[4. 4.],[0.5 0.5],8,0.008978675645342313,0,0,0.5,1,1,0.5,0.3838383838383838,1.3026315789473686,1.0,0.009890522181776294,0.06544926113984252
19,3,36,tree_3_leaf_36,"('num__pclass <= 0.229006', 'cat__who_man > 0.500000', 'cat__class_First > 0.500000', 'cat__embark_town_Queenstown <= 0.500000', 'num__fare > -0.122780', 'cat__deck_E > 0.500000')",num__pclass <= 0.229006 AND cat__who_man > 0.500000 AND cat__class_First > 0.500000 AND cat__embark_town_Queenstown <= 0.500000 AND num__fare > -0.122780 AND cat__deck_E > 0.500000,"{'cat__who_man': 0.5, 'cat__class_First': 0.5, 'num__fare': -0.12278047576546669, 'cat__deck_E': 0.5}","{'num__pclass': 0.22900621592998505, 'cat__embark_town_Queenstown': 0.5}",[6. 8.],[0.42857143 0.57142857],14,0.015712682379349047,1,1,0.5714285714285714,0,0,0.42857142857142855,0.6161616161616161,0.6955503512880562,0.9852281360342515,0.025588050199134064,0.05372153093502535
57,11,75,tree_11_leaf_75,"('cat__who_man > 0.500000', 'cat__deck_C > 0.500000', 'cat__class_Second <= 0.500000', 'num__pclass <= -0.369365', 'cat__embark_town_Southampton > 0.500000', 'num__sibsp <= -0.020876')",cat__who_man > 0.500000 AND cat__deck_C > 0.500000 AND cat__class_Second <= 0.500000 AND num__pclass <= -0.369365 AND cat__embark_town_Southampton > 0.500000 AND num__sibsp <= -0.020876,"{'cat__who_man': 0.5, 'cat__deck_C': 0.5, 'cat__embark_town_Southampton': 0.5}","{'cat__class_Second': 0.5, 'num__pclass': -0.36936482787132263, 'num__sibsp': -0.02087591588497162}",[19.  8.],[0.7037037 0.2962963],27,0.030303030303030304,0,0,0.7037037037037037,1,1,0.2962962962962963,0.3838383838383838,0.7719298245614035,0.876716288999464,0.006171034775627592,0.05157856472761418
20,5,11,tree_5_leaf_11,"('bool__alone_0 <= 0.500000', 'cat__who_man <= 0.500000', 'num__age <= -0.296762', 'cat__embarked_S > 0.500000', 'cat__class_First <= 0.500000', 'num__age <= -0.488887')",bool__alone_0 <= 0.500000 AND cat__who_man <= 0.500000 AND num__age <= -0.296762 AND cat__embarked_S > 0.500000 AND cat__class_First <= 0.500000 AND num__age <= -0.488887,{'cat__embarked_S': 0.5},"{'bool__alone_0': 0.5, 'cat__who_man': 0.5, 'num__age': -0.48888662457466125, 'cat__class_First': 0.5}",[ 6. 11.],[0.35294118 0.64705882],17,0.019079685746352413,1,1,0.6470588235294118,0,0,0.35294117647058826,0.6161616161616161,0.5728061716489875,0.9366673818775626,0.050623623178852384,0.04875149494180871
21,33,47,tree_33_leaf_47,"('cat__sex_female <= 0.500000', 'bool__alone_0 > 0.500000', 'num__age > -1.987459', 'cat__deck_C <= 0.500000', 'num__sibsp <= -0.020876', 'cat__embarked_C > 0.500000')",cat__sex_female <= 0.500000 AND bool__alone_0 > 0.500000 AND num__age > -1.987459 AND cat__deck_C <= 0.500000 AND num__sibsp <= -0.020876 AND cat__embarked_C > 0.500000,"{'bool__alone_0': 0.5, 'num__age': -1.9874585270881653, 'cat__embarked_C': 0.5}","{'cat__sex_female': 0.5, 'cat__deck_C': 0.5, 'num__sibsp': -0.02087591588497162}",[3. 2.],[0.6 0.4],5,0.005611672278338945,0,0,0.6,0,0,0.6,0.6161616161616161,0.9737704918032787,0.9709505944546686,0.00019766056146467044,0.044946657497549475
22,33,66,tree_33_leaf_66,"('cat__sex_female > 0.500000', 'cat__class_First <= 0.500000', 'cat__class_Second <= 0.500000', 'num__parch <= 2.629585', 'bool__alone_0 > 0.500000', 'num__age <= -1.833759')",cat__sex_female > 0.500000 AND cat__class_First <= 0.500000 AND cat__class_Second <= 0.500000 AND num__parch <= 2.629585 AND bool__alone_0 > 0.500000 AND num__age <= -1.833759,"{'cat__sex_female': 0.5, 'bool__alone_0': 0.5}","{'cat__class_First': 0.5, 'cat__class_Second': 0.5, 'num__parch': 2.629585027694702, 'num__age': -1.8337588906288147}",[ 4. 10.],[0.28571429 0.71428571],14,0.015712682379349047,1,1,0.7142857142857143,0,0,0.2857142857142857,0.6161616161616161,0.4637002341920375,0.863120568566631,0.08112919802386426,0.035814353956683566
58,19,73,tree_19_leaf_73,"('bool__adult_male_0 > 0.500000', 'num__pclass > 0.229006', 'num__sibsp <= 1.793801', 'cat__deck_C > 0.500000', 'num__age > -0.988411', 'num__fare > -0.229620')",bool__adult_male_0 > 0.500000 AND num__pclass > 0.229006 AND num__sibsp <= 1.793801 AND cat__deck_C > 0.500000 AND num__age > -0.988411 AND num__fare > -0.229620,"{'bool__adult_male_0': 0.5, 'num__pclass': 0.22900621592998505, 'cat__deck_C': 0.5, 'num__age': -0.988410621881485, 'num__fare': -0.22962015867233276}",{'num__sibsp': 1.7938011288642883},[10.  4.],[0.71428571 0.28571429],14,0.015712682379349047,0,0,0.7142857142857143,1,1,0.2857142857142857,0.3838383838383838,0.7443609022556391,0.863120568566631,0.00781784601056039,0.035814353956683566
